tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt0075860,movie,Close Encounters of the Third Kind,Close Encounters of the Third Kind,0,1977,\N,138,"Drama,Sci-Fi",7.6,186000
tt0477080,movie,Unstoppable,Unstoppable,0,2010,\N,98,"Action,Thriller",6.8,185752
tt0370263,movie,Alien vs. Predator,AVP: Alien vs. Predator,0,2004,\N,101,"Action,Adventure,Horror",5.6,185633
tt1458175,movie,The Next Three Days,The Next Three Days,0,2010,\N,133,"Action,Crime,Drama",7.3,185588
tt1120985,movie,Blue Valentine,Blue Valentine,0,2010,\N,112,"Drama,Romance",7.4,185496
tt1606389,movie,The Vow,The Vow,0,2012,\N,104,"Drama,Romance",6.8,184711
tt5580036,movie,"I, Tonya","I, Tonya",0,2017,\N,119,"Biography,Comedy,Drama",7.5,184514
tt1723811,movie,Shame,Shame,0,2011,\N,101,Drama,7.2,184478
tt0080455,movie,The Blues Brothers,The Blues Brothers,0,1980,\N,133,"Action,Adventure,Comedy",7.9,184226
tt0432021,movie,Resident Evil: Extinction,Resident Evil: Extinction,0,2007,\N,94,"Action,Horror,Sci-Fi",6.3,184133
tt0097428,movie,Ghostbusters II,Ghostbusters II,0,1989,\N,108,"Action,Comedy,Fantasy",6.6,184104
tt2709768,movie,The Secret Life of Pets,The Secret Life of Pets,0,2016,\N,87,"Adventure,Animation,Comedy",6.5,183992
tt0134119,movie,The Talented Mr. Ripley,The Talented Mr. Ripley,0,1999,\N,139,"Crime,Drama,Thriller",7.4,183321
tt0120685,movie,Godzilla,Godzilla,0,1998,\N,139,"Action,Sci-Fi,Thriller",5.4,183196
tt0363988,movie,Secret Window,Secret Window,0,2004,\N,96,"Drama,Mystery,Thriller",6.6,183174
tt0096438,movie,Who Framed Roger Rabbit,Who Framed Roger Rabbit,0,1988,\N,104,"Adventure,Animation,Comedy",7.7,182865
tt0029583,movie,Snow White and the Seven Dwarfs,Snow White and the Seven Dwarfs,0,1937,\N,83,"Animation,Family,Fantasy",7.6,182578
tt0366551,movie,Harold & Kumar Go to White Castle,Harold & Kumar Go to White Castle,0,2004,\N,88,"Adventure,Comedy",7.1,182525
tt0090756,movie,Blue Velvet,Blue Velvet,0,1986,\N,120,"Drama,Mystery,Thriller",7.7,182525
tt0758752,movie,Love & Other Drugs,Love & Other Drugs,0,2010,\N,112,"Comedy,Drama,Romance",6.7,182207
tt0974661,movie,17 Again,17 Again,0,2009,\N,102,"Comedy,Drama,Fantasy",6.4,182202
tt0120347,movie,Tomorrow Never Dies,Tomorrow Never Dies,0,1997,\N,119,"Action,Adventure,Thriller",6.5,182195
tt1646987,movie,Wrath of the Titans,Wrath of the Titans,0,2012,\N,99,"Action,Adventure,Fantasy",5.7,181982
tt0120917,movie,The Emperor's New Groove,The Emperor's New Groove,0,2000,\N,78,"Adventure,Animation,Comedy",7.4,181857
tt0838221,movie,The Darjeeling Limited,The Darjeeling Limited,0,2007,\N,91,"Adventure,Comedy,Drama",7.2,181700
tt2005151,movie,War Dogs,War Dogs,0,2016,\N,114,"Biography,Comedy,Crime",7.1,181569
tt0099810,movie,The Hunt for Red October,The Hunt for Red October,0,1990,\N,135,"Action,Adventure,Thriller",7.6,181567
tt0338348,movie,The Polar Express,The Polar Express,0,2004,\N,100,"Adventure,Animation,Comedy",6.6,181474
tt0114898,movie,Waterworld,Waterworld,0,1995,\N,135,"Action,Adventure,Sci-Fi",6.3,181294
tt0362270,movie,The Life Aquatic with Steve Zissou,The Life Aquatic with Steve Zissou,0,2004,\N,119,"Action,Adventure,Comedy",7.3,181223
tt1013743,movie,Knight and Day,Knight and Day,0,2010,\N,109,"Action,Adventure,Comedy",6.3,181108
tt0094898,movie,Coming to America,Coming to America,0,1988,\N,117,"Comedy,Romance",7.1,181054
tt0118571,movie,Air Force One,Air Force One,0,1997,\N,124,"Action,Drama,Thriller",6.5,181020
tt0829150,movie,Dracula Untold,Dracula Untold,0,2014,\N,92,"Action,Drama,Fantasy",6.3,180878
tt2053463,movie,Side Effects,Side Effects,0,2013,\N,106,"Crime,Drama,Mystery",7.1,180730
tt1398426,movie,Straight Outta Compton,Straight Outta Compton,0,2015,\N,147,"Biography,Drama,History",7.8,180175
tt0375063,movie,Sideways,Sideways,0,2004,\N,127,"Comedy,Drama,Romance",7.5,180139
tt0139134,movie,Cruel Intentions,Cruel Intentions,0,1999,\N,97,"Drama,Romance",6.8,180022
tt2446042,movie,Taken 3,Taken 3,0,2014,\N,108,"Action,Thriller",6.0,179965
tt1872194,movie,The Judge,The Judge,0,2014,\N,141,"Crime,Drama",7.4,179899
tt0385752,movie,The Golden Compass,The Golden Compass,0,2007,\N,113,"Adventure,Family,Fantasy",6.1,179891
tt0103772,movie,Basic Instinct,Basic Instinct,0,1992,\N,127,"Drama,Mystery,Thriller",7.0,179781
tt1617661,movie,Jupiter Ascending,Jupiter Ascending,0,2015,\N,127,"Action,Adventure,Sci-Fi",5.3,179708
tt0067992,movie,Willy Wonka & the Chocolate Factory,Willy Wonka & the Chocolate Factory,0,1971,\N,100,"Family,Fantasy,Musical",7.8,179708
tt0116209,movie,The English Patient,The English Patient,0,1996,\N,162,"Drama,Romance,War",7.4,179646
tt0050825,movie,Paths of Glory,Paths of Glory,0,1957,\N,88,"Drama,War",8.4,179645
tt0268126,movie,Adaptation.,Adaptation.,0,2002,\N,115,"Comedy,Drama",7.7,179494
tt0102798,movie,Robin Hood: Prince of Thieves,Robin Hood: Prince of Thieves,0,1991,\N,143,"Action,Adventure,Drama",6.9,179211
tt0489270,movie,Saw III,Saw III,0,2006,\N,108,"Crime,Horror,Mystery",6.2,179073
tt3011894,movie,Wild Tales,Relatos salvajes,0,2014,\N,122,"Comedy,Drama,Thriller",8.1,178788
tt1078912,movie,Night at the Museum: Battle of the Smithsonian,Night at the Museum: Battle of the Smithsonian,0,2009,\N,105,"Adventure,Comedy,Family",6.0,178622
tt0241303,movie,Chocolat,Chocolat,0,2000,\N,121,"Drama,Romance",7.2,178495
tt0462322,movie,Grindhouse,Grindhouse,0,2007,\N,191,"Action,Horror,Thriller",7.5,178339
tt2557490,movie,A Million Ways to Die in the West,A Million Ways to Die in the West,0,2014,\N,116,"Comedy,Western",6.1,178099
tt0814255,movie,Percy Jackson & the Olympians: The Lightning Thief,Percy Jackson & the Olympians: The Lightning Thief,0,2010,\N,118,"Adventure,Family,Fantasy",5.9,177902
tt0120630,movie,Chicken Run,Chicken Run,0,2000,\N,84,"Adventure,Animation,Comedy",7.0,177872
tt0117998,movie,Twister,Twister,0,1996,\N,113,"Action,Adventure,Thriller",6.4,177797
tt0461770,movie,Enchanted,Enchanted,0,2007,\N,107,"Animation,Comedy,Family",7.0,177607
tt2406566,movie,Atomic Blonde,Atomic Blonde,0,2017,\N,115,"Action,Thriller",6.7,177277
tt1700841,movie,Sausage Party,Sausage Party,0,2016,\N,89,"Adventure,Animation,Comedy",6.1,177014
tt0352248,movie,Cinderella Man,Cinderella Man,0,2005,\N,144,"Biography,Drama,History",8.0,176935
tt0160127,movie,Charlie's Angels,Charlie's Angels,0,2000,\N,98,"Action,Adventure,Comedy",5.5,176895
tt1059786,movie,Eagle Eye,Eagle Eye,0,2008,\N,118,"Action,Mystery,Thriller",6.6,176698
tt1596350,movie,This Means War,This Means War,0,2012,\N,103,"Action,Comedy,Romance",6.3,176625
tt0244244,movie,Swordfish,Swordfish,0,2001,\N,99,"Action,Crime,Thriller",6.5,176592
tt0418763,movie,Jarhead,Jarhead,0,2005,\N,125,"Action,Biography,Drama",7.0,176207
tt0455590,movie,The Last King of Scotland,The Last King of Scotland,0,2006,\N,123,"Biography,Drama,History",7.7,176176
tt0195685,movie,Erin Brockovich,Erin Brockovich,0,2000,\N,131,"Biography,Drama",7.4,176148
tt0111282,movie,Stargate,Stargate,0,1994,\N,116,"Action,Adventure,Sci-Fi",7.1,175960
tt0084602,movie,Rocky III,Rocky III,0,1982,\N,99,"Drama,Sport",6.8,175568
tt0272152,movie,K-PAX,K-PAX,0,2001,\N,120,"Drama,Mystery,Sci-Fi",7.4,175548
tt0101540,movie,Cape Fear,Cape Fear,0,1991,\N,128,"Crime,Thriller",7.3,175470
tt0058150,movie,Goldfinger,Goldfinger,0,1964,\N,110,"Action,Adventure,Thriller",7.7,175041
tt0756683,movie,The Man from Earth,The Man from Earth,0,2007,\N,87,"Drama,Fantasy,Mystery",7.9,174985
tt1217613,movie,Battle Los Angeles,Battle: Los Angeles,0,2011,\N,116,"Action,Sci-Fi",5.7,174773
tt1596365,movie,The Woman in Black,The Woman in Black,0,2012,\N,95,"Drama,Fantasy,Horror",6.4,174725
tt5083738,movie,The Favourite,The Favourite,0,2018,\N,119,"Biography,Comedy,Drama",7.5,174628
tt0299977,movie,Hero,Ying xiong,0,2002,\N,120,"Action,Adventure,History",7.9,174419
tt2345759,movie,The Mummy,The Mummy,0,2017,\N,111,"Action,Adventure,Fantasy",5.4,174161
tt4555426,movie,Darkest Hour,Darkest Hour,0,2017,\N,125,"Biography,Drama,History",7.4,173949
tt0200465,movie,The Bank Job,The Bank Job,0,2008,\N,111,"Crime,Drama,Thriller",7.2,173844
tt0120863,movie,The Thin Red Line,The Thin Red Line,0,1998,\N,170,"Drama,War",7.6,173740
tt0295701,movie,xXx,xXx,0,2002,\N,124,"Action,Adventure,Thriller",5.9,173563
tt0276751,movie,About a Boy,About a Boy,0,2002,\N,101,"Comedy,Drama,Romance",7.0,173515
tt1583421,movie,G.I. Joe: Retaliation,G.I. Joe: Retaliation,0,2013,\N,110,"Action,Adventure,Sci-Fi",5.8,173484
tt4776998,movie,The Promise,The Promise,0,2016,\N,133,"Action,Adventure,Drama",6.5,173078
tt0129167,movie,The Iron Giant,The Iron Giant,0,1999,\N,86,"Action,Adventure,Animation",8.0,173041
tt0122690,movie,Ronin,Ronin,0,1998,\N,122,"Action,Crime,Thriller",7.3,173031
tt1964418,movie,Tomorrowland,Tomorrowland,0,2015,\N,130,"Action,Adventure,Family",6.4,172922
tt0106856,movie,Falling Down,Falling Down,0,1993,\N,113,"Crime,Drama,Thriller",7.6,172890
tt0183790,movie,A Knight's Tale,A Knight's Tale,0,2001,\N,132,"Action,Adventure,Romance",6.9,172683
tt0094012,movie,Spaceballs,Spaceballs,0,1987,\N,96,"Adventure,Comedy,Sci-Fi",7.1,172665
tt0056869,movie,The Birds,The Birds,0,1963,\N,119,"Drama,Horror,Mystery",7.7,172647
tt1007028,movie,Zack and Miri Make a Porno,Zack and Miri Make a Porno,0,2008,\N,101,"Comedy,Romance",6.5,172286
tt7713068,movie,Birds of Prey,Birds of Prey: And the Fantabulous Emancipation of One Harley Quinn,0,2020,\N,109,"Action,Adventure,Comedy",6.1,172253
tt0112851,movie,Desperado,Desperado,0,1995,\N,104,"Action,Crime,Thriller",7.2,172150
tt1051906,movie,The Invisible Man,The Invisible Man,0,2020,\N,124,"Drama,Horror,Mystery",7.1,171780
tt0114148,movie,Pocahontas,Pocahontas,0,1995,\N,81,"Adventure,Animation,Drama",6.7,171708
tt0366548,movie,Happy Feet,Happy Feet,0,2006,\N,108,"Adventure,Animation,Comedy",6.4,170937
tt3631112,movie,The Girl on the Train,The Girl on the Train,0,2016,\N,112,"Crime,Drama,Mystery",6.5,170765
tt1213641,movie,First Man,First Man,0,2018,\N,141,"Biography,Drama,History",7.3,170739
tt0986264,movie,Like Stars on Earth,Taare Zameen Par,0,2007,\N,165,"Drama,Family",8.4,170708
tt0138704,movie,Pi,Pi,0,1998,\N,84,"Drama,Horror,Mystery",7.4,170577
tt0450278,movie,Hostel,Hostel,0,2005,\N,94,Horror,5.9,170345
tt0128445,movie,Rushmore,Rushmore,0,1998,\N,93,"Comedy,Drama,Romance",7.7,170299
tt1226229,movie,Get Him to the Greek,Get Him to the Greek,0,2010,\N,109,"Adventure,Comedy,Music",6.4,170235
tt0443680,movie,The Assassination of Jesse James by the Coward Robert Ford,The Assassination of Jesse James by the Coward Robert Ford,0,2007,\N,160,"Biography,Crime,Drama",7.5,170233
tt0307901,movie,25th Hour,25th Hour,0,2002,\N,135,Drama,7.6,170224
tt2333784,movie,The Expendables 3,The Expendables 3,0,2014,\N,126,"Action,Adventure,Thriller",6.1,170186
tt5519340,movie,Bright,Bright,0,2017,\N,117,"Action,Fantasy,Thriller",6.3,170038
tt2316411,movie,Enemy,Enemy,0,2013,\N,91,"Drama,Mystery,Thriller",6.9,170012
tt0120746,movie,The Mask of Zorro,The Mask of Zorro,0,1998,\N,136,"Action,Adventure,Comedy",6.7,169875
tt0266308,movie,Battle Royale,Batoru rowaiaru,0,2000,\N,114,"Action,Adventure,Drama",7.6,169773
tt0275847,movie,Lilo & Stitch,Lilo & Stitch,0,2002,\N,85,"Adventure,Animation,Comedy",7.2,169768
tt1229340,movie,Anchorman 2: The Legend Continues,Anchorman 2: The Legend Continues,0,2013,\N,119,Comedy,6.3,169708
tt1935179,movie,Mud,Mud,0,2012,\N,130,Drama,7.4,169407
tt6806448,movie,Fast & Furious Presents: Hobbs & Shaw,Fast & Furious Presents: Hobbs & Shaw,0,2019,\N,137,"Action,Adventure,Thriller",6.4,169383
tt2023587,movie,Mama,Mama,0,2013,\N,100,"Horror,Thriller",6.2,169305
tt1527186,movie,Melancholia,Melancholia,0,2011,\N,135,"Drama,Sci-Fi",7.2,169198
tt0986263,movie,Surrogates,Surrogates,0,2009,\N,89,"Action,Sci-Fi,Thriller",6.3,169195
tt0074285,movie,Carrie,Carrie,0,1976,\N,98,Horror,7.4,169158
tt0146882,movie,High Fidelity,High Fidelity,0,2000,\N,113,"Comedy,Drama,Music",7.5,169097
tt0021749,movie,City Lights,City Lights,0,1931,\N,87,"Comedy,Drama,Romance",8.5,169050
tt5700672,movie,Train to Busan,Busanhaeng,0,2016,\N,118,"Action,Horror,Thriller",7.6,168975
tt8228288,movie,The Platform,El hoyo,0,2019,\N,94,"Horror,Sci-Fi,Thriller",7.0,168899
tt1355683,movie,Black Mass,Black Mass,0,2015,\N,123,"Biography,Crime,Drama",6.9,168793
tt0311429,movie,"League of Extraordinary Gentlemen, The",The League of Extraordinary Gentlemen,0,2003,\N,110,"Action,Adventure,Fantasy",5.8,168664
tt0337563,movie,13 Going on 30,13 Going on 30,0,2004,\N,98,"Comedy,Fantasy,Romance",6.2,168660
tt0142688,movie,The Ninth Gate,The Ninth Gate,0,1999,\N,133,"Mystery,Thriller",6.7,168557
tt0478304,movie,The Tree of Life,The Tree of Life,0,2011,\N,139,"Drama,Fantasy",6.8,168510
tt0415306,movie,Talladega Nights: The Ballad of Ricky Bobby,Talladega Nights: The Ballad of Ricky Bobby,0,2006,\N,108,"Comedy,Sport",6.6,168475
tt1488555,movie,The Change-Up,The Change-Up,0,2011,\N,112,"Comedy,Fantasy",6.3,168459
tt2873282,movie,Red Sparrow,Red Sparrow,0,2018,\N,140,"Action,Drama,Thriller",6.6,168004
tt0307453,movie,Shark Tale,Shark Tale,0,2004,\N,90,"Adventure,Animation,Comedy",6.0,167873
tt1628841,movie,Independence Day: Resurgence,Independence Day: Resurgence,0,2016,\N,120,"Action,Adventure,Sci-Fi",5.2,167638
tt0054698,movie,Breakfast at Tiffany's,Breakfast at Tiffany's,0,1961,\N,115,"Comedy,Drama,Romance",7.6,167508
tt0061852,movie,The Jungle Book,The Jungle Book,0,1967,\N,78,"Adventure,Animation,Family",7.6,167319
tt0082694,movie,The Road Warrior,Mad Max 2,0,1981,\N,96,"Action,Adventure,Sci-Fi",7.6,167297
tt0109506,movie,The Crow,The Crow,0,1994,\N,102,"Action,Drama,Fantasy",7.6,167266
tt0375912,movie,Layer Cake,Layer Cake,0,2004,\N,105,"Action,Crime,Drama",7.3,167177
tt7126948,movie,Wonder Woman 1984,Wonder Woman 1984,0,2020,\N,151,"Action,Adventure,Fantasy",5.4,167067
tt0106677,movie,Dazed and Confused,Dazed and Confused,0,1993,\N,102,Comedy,7.6,166952
tt0359013,movie,Blade: Trinity,Blade: Trinity,0,2004,\N,113,"Action,Adventure,Fantasy",5.9,166647
tt0050976,movie,The Seventh Seal,Det sjunde inseglet,0,1957,\N,96,"Drama,Fantasy,History",8.2,166478
tt1038988,movie,REC,[Rec],0,2007,\N,78,"Action,Adventure,Fantasy",7.4,166276
tt0094625,movie,Akira,Akira,0,1988,\N,124,"Action,Animation,Sci-Fi",8.0,166169
tt1465522,movie,Tucker and Dale vs Evil,Tucker and Dale vs Evil,0,2010,\N,89,"Comedy,Horror",7.5,165958
tt0063442,movie,Planet of the Apes,Planet of the Apes,0,1968,\N,112,"Adventure,Sci-Fi",8.0,165777
tt1033643,movie,What Happens in Vegas,What Happens in Vegas,0,2008,\N,99,"Comedy,Romance",6.1,165664
tt0053604,movie,The Apartment,The Apartment,0,1960,\N,125,"Comedy,Drama,Romance",8.3,165634
tt0172493,movie,"Girl, Interrupted","Girl, Interrupted",0,1999,\N,127,"Biography,Drama",7.3,165555
tt0109707,movie,Ed Wood,Ed Wood,0,1994,\N,127,"Biography,Comedy,Drama",7.8,165520
tt0389722,movie,30 Days of Night,30 Days of Night,0,2007,\N,113,"Action,Horror,Thriller",6.6,165489
tt0978762,movie,Mary and Max,Mary and Max,0,2009,\N,92,"Animation,Comedy,Drama",8.1,165374
tt0120647,movie,Deep Impact,Deep Impact,0,1998,\N,120,"Action,Drama,Romance",6.2,165349
tt0810819,movie,The Danish Girl,The Danish Girl,0,2015,\N,119,"Biography,Drama,Romance",7.1,165347
tt1013753,movie,Milk,Milk,0,2008,\N,128,"Biography,Drama",7.5,165287
tt0086960,movie,Beverly Hills Cop,Beverly Hills Cop,0,1984,\N,105,"Action,Comedy,Crime",7.3,165204
tt1277953,movie,Madagascar 3: Europe's Most Wanted,Madagascar 3: Europe's Most Wanted,0,2012,\N,95,"Adventure,Animation,Comedy",6.8,164544
tt2338151,movie,PK,PK,0,2014,\N,153,"Comedy,Drama,Musical",8.1,164225
tt0918940,movie,The Legend of Tarzan,The Legend of Tarzan,0,2016,\N,110,"Action,Adventure,Drama",6.2,164157
tt0117705,movie,Space Jam,Space Jam,0,1996,\N,88,"Adventure,Animation,Comedy",6.5,164039
tt0970416,movie,The Day the Earth Stood Still,The Day the Earth Stood Still,0,2008,\N,104,"Drama,Sci-Fi,Thriller",5.5,163948
tt2239822,movie,Valerian and the City of a Thousand Planets,Valerian and the City of a Thousand Planets,0,2017,\N,136,"Action,Adventure,Fantasy",6.5,163721
tt1155076,movie,The Karate Kid,The Karate Kid,0,2010,\N,140,"Action,Drama,Family",6.2,163618
tt0398165,movie,The Longest Yard,The Longest Yard,0,2005,\N,113,"Comedy,Crime,Sport",6.4,163398
tt1469304,movie,Baywatch,Baywatch,0,2017,\N,116,"Action,Comedy,Crime",5.5,163377
tt0106308,movie,Army of Darkness,Army of Darkness,0,1992,\N,81,"Comedy,Fantasy,Horror",7.5,163367
tt2369135,movie,Need for Speed,Need for Speed,0,2014,\N,132,"Action,Thriller",6.4,163349
tt0096754,movie,The Abyss,The Abyss,0,1989,\N,140,"Adventure,Drama,Mystery",7.5,163344
tt0061512,movie,Cool Hand Luke,Cool Hand Luke,0,1967,\N,127,"Crime,Drama",8.1,162998
tt2404463,movie,The Heat,The Heat,0,2013,\N,117,"Action,Comedy,Crime",6.6,162991
tt0346491,movie,Alexander,Alexander,0,2004,\N,175,"Action,Biography,Drama",5.6,162942
tt0097733,movie,Lethal Weapon 2,Lethal Weapon 2,0,1989,\N,114,"Action,Crime,Thriller",7.2,162876
tt1001508,movie,He's Just Not That Into You,He's Just Not That Into You,0,2009,\N,129,"Comedy,Drama,Romance",6.4,162816
tt1216475,movie,Cars 2,Cars 2,0,2011,\N,106,"Adventure,Animation,Comedy",6.1,162644
tt1231587,movie,Hot Tub Time Machine,Hot Tub Time Machine,0,2010,\N,101,"Comedy,Sci-Fi",6.4,162613
tt1220634,movie,Resident Evil: Afterlife,Resident Evil: Afterlife,0,2010,\N,96,"Action,Adventure,Horror",5.8,162516
tt1661199,movie,Cinderella,Cinderella,0,2015,\N,105,"Drama,Family,Fantasy",6.9,162046
tt0097958,movie,National Lampoon's Christmas Vacation,National Lampoon's Christmas Vacation,0,1989,\N,97,Comedy,7.6,162015
tt0442933,movie,Beowulf,Beowulf,0,2007,\N,115,"Action,Adventure,Animation",6.2,161996
tt0108160,movie,Sleepless in Seattle,Sleepless in Seattle,0,1993,\N,105,"Comedy,Drama,Romance",6.8,161664
tt8936646,movie,Extraction,Extraction,0,2020,\N,116,"Action,Thriller",6.7,161660
tt6499752,movie,Upgrade,Upgrade,0,2018,\N,100,"Action,Sci-Fi,Thriller",7.5,161529
tt0465494,movie,Hitman,Hitman,0,2007,\N,100,"Action,Crime,Thriller",6.3,161288
tt1253864,movie,Immortals,Immortals,0,2011,\N,110,"Action,Drama,Fantasy",6.0,161256
tt3062096,movie,Inferno,Inferno,0,2016,\N,121,"Action,Adventure,Crime",6.2,161047
tt0017136,movie,Metropolis,Metropolis,0,1927,\N,153,"Drama,Sci-Fi",8.3,161044
tt1489889,movie,Central Intelligence,Central Intelligence,0,2016,\N,107,"Action,Comedy,Crime",6.3,160912
tt1821694,movie,RED 2,RED 2,0,2013,\N,116,"Action,Adventure,Comedy",6.6,160869
tt0091064,movie,The Fly,The Fly,0,1986,\N,96,"Drama,Horror,Sci-Fi",7.6,160768
tt0327084,movie,Over the Hedge,Over the Hedge,0,2006,\N,83,"Adventure,Animation,Comedy",6.7,160738
tt0140352,movie,The Insider,The Insider,0,1999,\N,157,"Biography,Drama,Thriller",7.8,160710
tt0120188,movie,Three Kings,Three Kings,0,1999,\N,114,"Action,Adventure,Comedy",7.1,160611
tt0119081,movie,Event Horizon,Event Horizon,0,1997,\N,96,"Horror,Sci-Fi,Thriller",6.7,160509
tt0102685,movie,Point Break,Point Break,0,1991,\N,122,"Action,Crime,Thriller",7.3,160244
tt1528100,movie,Exodus: Gods and Kings,Exodus: Gods and Kings,0,2014,\N,150,"Action,Adventure,Drama",6.0,160084
tt3569230,movie,Legend,Legend,0,2015,\N,132,"Biography,Crime,Drama",6.9,160074
tt0106697,movie,Demolition Man,Demolition Man,0,1993,\N,115,"Action,Sci-Fi,Thriller",6.7,159961
tt0372588,movie,Team America: World Police,Team America: World Police,0,2004,\N,98,"Action,Comedy",7.2,159955
tt0349683,movie,King Arthur,King Arthur,0,2004,\N,126,"Action,Adventure,Drama",6.3,159955
tt0078346,movie,Superman,Superman,0,1978,\N,143,"Action,Adventure,Drama",7.3,159947
tt3532216,movie,American Made,American Made,0,2017,\N,115,"Action,Comedy,Crime",7.2,159829
tt0041959,movie,The Third Man,The Third Man,0,1949,\N,104,"Film-Noir,Mystery,Thriller",8.1,159562
tt0046912,movie,Dial M for Murder,Dial M for Murder,0,1954,\N,105,"Crime,Thriller",8.2,159541
tt2170439,movie,Horrible Bosses 2,Horrible Bosses 2,0,2014,\N,108,"Comedy,Crime",6.3,159297
tt0454841,movie,The Hills Have Eyes,The Hills Have Eyes,0,2006,\N,107,"Action,Adventure,Horror",6.4,159241
tt3416742,movie,What We Do in the Shadows,What We Do in the Shadows,0,2014,\N,86,"Comedy,Horror",7.7,158899
tt0058331,movie,Mary Poppins,Mary Poppins,0,1964,\N,139,"Comedy,Family,Fantasy",7.8,158861
tt0215129,movie,Road Trip,Road Trip,0,2000,\N,93,Comedy,6.4,158717
tt0445934,movie,Blades of Glory,Blades of Glory,0,2007,\N,93,"Comedy,Sport",6.3,158653
tt5074352,movie,Dangal,Dangal,0,2016,\N,161,"Action,Biography,Drama",8.4,158527
tt0380510,movie,The Lovely Bones,The Lovely Bones,0,2009,\N,135,"Drama,Fantasy,Thriller",6.7,158493
tt6565702,movie,X-Men: Dark Phoenix,Dark Phoenix,0,2019,\N,113,"Action,Adventure,Sci-Fi",5.7,158446
tt0120082,movie,Scream 2,Scream 2,0,1997,\N,120,"Horror,Mystery",6.2,158421
tt1129442,movie,Transporter 3,Transporter 3,0,2008,\N,104,"Action,Crime,Thriller",6.1,158162
tt1446192,movie,Rise of the Guardians,Rise of the Guardians,0,2012,\N,97,"Action,Adventure,Animation",7.3,158027
tt0107207,movie,In the Name of the Father,In the Name of the Father,0,1993,\N,133,"Biography,Crime,Drama",8.1,157965
tt0104714,movie,Lethal Weapon 3,Lethal Weapon 3,0,1992,\N,118,"Action,Crime,Thriller",6.7,157930
tt0120744,movie,The Man in the Iron Mask,The Man in the Iron Mask,0,1998,\N,132,"Action,Adventure,Drama",6.5,157448
tt1288558,movie,Evil Dead,Evil Dead,0,2013,\N,91,"Action,Adventure,Fantasy",6.5,157134
tt0177971,movie,The Perfect Storm,The Perfect Storm,0,2000,\N,130,"Action,Adventure,Drama",6.4,156958
